"","2","3","4"
"0.65",109968.887545115,108183.054337831,74112.18530997
"0.655",94040.0405344653,103519.268460702,73205.44799282
"0.66",108165.710931576,104157.445156552,71903.0622361525
"0.665",89437.1043172395,104028.564494888,72805.7416115071
"0.67",98754.0235340273,104180.426006947,73019.188568568
"0.675",119484.55642276,105749.762394467,77506.5858588884
"0.68",113969.97822195,105193.502723265,77622.9551983189
"0.685",97723.8163680543,99063.1135292274,78856.2083656179
"0.69",114022.789835201,99935.4249949884,78636.1051464284
"0.695",115679.293194227,102746.84233185,81986.5725166973
"0.7",123680.240759015,103897.573569139,79501.853545142
"0.705",119235.861826622,104820.014217741,76640.9255984185
"0.71",119772.851447022,105421.402852718,78134.141364276
"0.715",112851.332961903,105516.913158626,77195.7506883397
"0.72",122602.239785239,107847.535191879,77333.7551235238
"0.725",124495.306306832,110682.055402555,78484.6244687753
"0.73",114051.111280858,116041.182305791,79272.6624596233
"0.735",121500.310054771,111989.074342676,80141.5182925459
"0.74",111341.718341343,111597.528696348,80286.7892812141
"0.745",110233.538782833,111402.431191563,81017.8610495998
"0.75",117376.508513394,113497.37741137,82415.5878678149
"0.755",102551.697437359,111327.52642941,82463.8731821509
"0.76",124100.312117811,112708.193938889,83627.9784369721
"0.765",125048.327605982,111276.320630332,81191.4596940396
"0.77",126208.309151287,113180.825140169,82105.3898341478
"0.775",121178.377083581,112522.25421708,85581.3409136293
"0.78",112142.154016123,108408.779315522,83049.8227740267
"0.785",114865.538130903,109844.398423084,85364.6027163939
"0.79",119940.711542534,108056.978076221,87744.5211835332
"0.795",118462.888639337,109751.51701587,88541.4375240541
"0.8",100751.938646091,110927.948814847,88427.7621178745
"0.805",110692.689826573,111118.668185193,88628.2918781658
"0.81",111715.162824112,115034.119699229,89510.5323102989
"0.815",111651.769097118,113635.773019525,89587.5850329633
"0.82",109671.03350873,115345.021035412,89200.0975591569
"0.825",114042.651792365,116805.936026178,91269.4371045861
"0.83",125396.711796198,117307.871898486,91419.3874820269
"0.835",110758.866401943,119569.960623054,89374.0917793856
"0.84",101529.541689951,121602.995381137,89795.6961457382
"0.845",100791.641677576,123081.816915354,89979.0137379251
"0.85",97011.4274069949,124165.529938549,92897.5599776591
"0.855",98565.1281057789,124096.84680549,92937.4995389505
"0.86",104219.102975082,124196.489085165,96073.303133418
"0.865",103952.270737785,124628.137572845,97452.3472108599
"0.87",109126.64831444,126722.749396995,98264.6752860991
"0.875",113710.449606782,128773.308037124,100620.559018716
"0.88",111099.285787197,128998.173558688,102034.262356123
"0.885",110082.754129287,130621.385749598,102741.167303476
"0.89",111391.199890924,130809.504707819,104811.102962698
"0.895",112962.498123063,130379.648153707,106029.268728441
"0.9",114503.042264988,130091.364587006,107869.414859711
"0.905",119475.166847079,132387.840838724,108584.873725436
"0.91",116718.594725187,132132.636450404,109244.416343563
"0.915",118107.421823685,130503.451254119,110101.109552897
"0.92",113285.015931108,128836.200250606,110455.009583302
"0.925",113462.264747132,127377.418009862,112312.93964067
"0.93",115615.372284019,128655.163763357,112626.377100712
"0.935",117160.037257833,133385.288813709,115683.687944048
"0.94",108696.902099109,137378.626735826,117486.664825157
"0.945",105175.410106187,128825.576518127,117070.633030184
"0.95",105907.566884654,128995.179229696,119180.904733454
"0.955",103492.121682428,128861.643355778,118109.539596867
"0.96",117763.863451581,133013.883355721,117400.627336731
"0.965",118381.201701903,135935.087676494,117788.99807799
"0.97",104709.235293659,135517.267273231,118410.225715545
"0.975",106818.672445115,140442.925238885,117261.554263022
"0.98",112334.803437235,141869.513999711,116593.065015185
"0.985",112343.846233067,142435.538744232,115280.454415146
"0.99",115112.847990347,142772.290529659,114140.801501047
